date,state,district,pincode,total,zscore
,Uttar Pradesh,Muzaffarnagar,251002,88,3.1719685753669022
,Uttar Pradesh,Muzaffarnagar,251201,98,3.617087970580204
,Uttar Pradesh,Rampur,243701,105,3.9286715472295155
,Uttar Pradesh,Sant Kabir Nagar,272175,102,3.7951357286655245
,Uttar Pradesh,Varanasi,221007,102,3.7951357286655245
,West Bengal,Bankura,722207,113,4.284767063400157
,West Bengal,Cooch Behar,736135,94,3.4390402124948833
,West Bengal,Dakshin Dinajpur,733132,139,5.442077490954742
,Assam,Dhubri,783348,136,5.308541672390751
,Assam,Nagaon,782425,101,3.7506237891441945
,Bihar,Katihar,854113,112,4.240255123878827
,Bihar,Katihar,854115,98,3.617087970580204
,Bihar,Madhubani,847408,121,4.640862579570799
,Bihar,Nalanda,801302,92,3.350016333452223
,Bihar,Siwan,841226,90,3.2609924544095623
,Bihar,Supaul,852111,85,3.0384327568029112
,Bihar,Supaul,852131,91,3.305504393930893
,Bihar,West Champaran,845307,111,4.195743184357497
,Bihar,West Champaran,845451,142,5.575613309518732
,Chhattisgarh,Baloda Bazar,493118,109,4.106719305314836
,Chhattisgarh,Surguja,497111,107,4.017695426272176
,Uttar Pradesh,Kheri,262701,89,3.2164805148882323
,Uttar Pradesh,Kushinagar,274304,122,4.685374519092129
,Uttar Pradesh,Moradabad,244001,120,4.596350640049468
,Uttar Pradesh,Pilibhit,262001,95,3.4835521520162134
,Uttar Pradesh,Rampur,244901,108,4.062207365793506
,Uttar Pradesh,Unnao,209801,133,5.175005853826761
,West Bengal,Uttar Dinajpur,733208,103,3.839647668186855
,West Bengal,Malda,732201,100,3.7061118496228644
,West Bengal,Murshidabad,742166,87,3.1274566358455718
,West Bengal,Murshidabad,742189,86,3.0829446963242417
,West Bengal,Murshidabad,742304,122,4.685374519092129
,West Bengal,Puruliya,723121,161,6.421340160424006
,West Bengal,Uttar Dinajpur,733134,136,5.308541672390751
,Chhattisgarh,Mahasamund,493449,99,3.661599910101534
,Chhattisgarh,Narayanpur,494661,91,3.305504393930893
,Delhi,North Delhi,110084,122,4.685374519092129
,Delhi,South West Delhi,110043,112,4.240255123878827
,Gujarat,Banaskantha,385001,91,3.305504393930893
,Gujarat,Surat,395009,96,3.5280640915375434
,Haryana,Faridabad,121001,119,4.551838700528138
,Haryana,Faridabad,121002,89,3.2164805148882323
,Jharkhand,East Singhbhum,831002,157,6.243292402338686
,Jharkhand,Godda,814156,87,3.1274566358455718
,Jharkhand,Jamtara,815351,146,5.753661067604054
,Jharkhand,Pakur,816117,115,4.373790942442818
,Jharkhand,Palamu,822124,111,4.195743184357497
,Assam,Dhemaji,787057,89,3.2164805148882323
,Assam,Golaghat,785705,95,3.4835521520162134
,Assam,Kamrup,781136,98,3.617087970580204
,Assam,Nagaon,782102,89,3.2164805148882323
,Bihar,Araria,854332,98,3.617087970580204
,Bihar,Araria,854335,139,5.442077490954742
,Bihar,Aurangabad,824102,102,3.7951357286655245
,Bihar,Banka,813211,90,3.2609924544095623
,Bihar,Begusarai,851111,135,5.264029732869421
,Bihar,Bhagalpur,813205,121,4.640862579570799
,Bihar,Bhagalpur,813213,97,3.572576031058874
,Bihar,Bhojpur,802165,123,4.729886458613459
,Bihar,Bhojpur,802203,97,3.572576031058874
,Bihar,Bhojpur,802301,132,5.130493914305431
,Bihar,Bhojpur,802312,97,3.572576031058874
,Bihar,Darbhanga,847101,151,5.976220765210705
,Bihar,East Champaran,845424,102,3.7951357286655245
,Bihar,Gaya,824236,122,4.685374519092129
,Bihar,Gopalganj,841409,92,3.350016333452223
,Bihar,Jamui,811301,91,3.305504393930893
,Bihar,Kaimur (Bhabua),802132,113,4.284767063400157
,Bihar,Katihar,854101,103,3.839647668186855
,Bihar,Katihar,854116,156,6.198780462817355
,Bihar,Khagaria,851216,93,3.394528272973553
,Bihar,Madhepura,852114,143,5.620125249040062
,Bihar,Madhepura,852116,110,4.151231244836167
,Bihar,Madhepura,852210,136,5.308541672390751
,Bihar,Madhubani,847225,124,4.774398398134789
,Bihar,Madhubani,847227,112,4.240255123878827
,Bihar,Madhubani,847228,86,3.0829446963242417
,Bihar,Madhubani,847404,100,3.7061118496228644
,Bihar,Madhubani,847421,94,3.4390402124948833
,Bihar,Munger,811213,127,4.90793421669878
,Bihar,Muzaffarpur,843128,115,4.373790942442818
,Bihar,Patna,800001,108,4.062207365793506
,Bihar,Patna,801103,126,4.863422277177449
,Bihar,Patna,801108,89,3.2164805148882323
,Bihar,Patna,801110,111,4.195743184357497
,Bihar,Rohtas,821112,88,3.1719685753669022
,Bihar,Rohtas,821305,100,3.7061118496228644
,Bihar,Samastipur,848132,130,5.04147003526277
,Bihar,Samastipur,848504,121,4.640862579570799
,Bihar,Saran,841311,90,3.2609924544095623
,Bihar,Sitamarhi,843331,163,6.510364039466667
,Bihar,Sitamarhi,843332,114,4.329279002921487
,Bihar,Sitamarhi,843333,102,3.7951357286655245
,Bihar,Siwan,841238,95,3.4835521520162134
,Bihar,Siwan,841434,106,3.9731834867508455
,Bihar,Supaul,854339,112,4.240255123878827
,Bihar,Vaishali,844503,111,4.195743184357497
,Chhattisgarh,Bilaspur,495001,128,4.95244615622011
,Chhattisgarh,Janjgir-champa,495668,106,3.9731834867508455
,Madhya Pradesh,Bhopal,462001,85,3.0384327568029112
,Madhya Pradesh,Chhindwara,480001,87,3.1274566358455718
,Madhya Pradesh,Satna,485001,89,3.2164805148882323
,Maharashtra,Akola,444001,86,3.0829446963242417
,Maharashtra,Aurangabad,431007,94,3.4390402124948833
,Maharashtra,Aurangabad,431105,100,3.7061118496228644
,Maharashtra,Beed,431127,95,3.4835521520162134
,Maharashtra,Bhandara,441803,130,5.04147003526277
,Maharashtra,Chandrapur,441221,87,3.1274566358455718
,Maharashtra,Chandrapur,442905,111,4.195743184357497
,Maharashtra,Chandrapur,442908,136,5.308541672390751
,Maharashtra,Dhule,424001,141,5.531101369997402
,Maharashtra,Dhule,425405,143,5.620125249040062
,Maharashtra,Gondiya,441801,96,3.5280640915375434
,Maharashtra,Gondiya,441901,89,3.2164805148882323
,Maharashtra,Jalgaon,424206,95,3.4835521520162134
,Maharashtra,Jalgaon,425001,101,3.7506237891441945
,Maharashtra,Latur,413512,156,6.198780462817355
,Maharashtra,Latur,413515,102,3.7951357286655245
,Maharashtra,Nandurbar,425412,106,3.9731834867508455
,Maharashtra,Nashik,422003,115,4.373790942442818
,Maharashtra,Osmanabad,413604,102,3.7951357286655245
,Maharashtra,Palghar,401604,132,5.130493914305431
,Maharashtra,Solapur,413109,101,3.7506237891441945
,Maharashtra,Thane,421204,89,3.2164805148882323
,Manipur,Bishnupur,795134,159,6.332316281381346
,Gujarat,Panchmahals,389001,93,3.394528272973553
,Gujarat,Rajkot,360005,108,4.062207365793506
,Haryana,Hisar,125001,141,5.531101369997402
,Haryana,Sonipat,131001,143,5.620125249040062
,Jharkhand,Gumla,835324,128,4.95244615622011
,Jharkhand,Jamtara,815355,89,3.2164805148882323
,Jharkhand,Palamu,822123,86,3.0829446963242417
,Jharkhand,Simdega,835211,91,3.305504393930893
,Punjab,Ludhiana,141007,99,3.661599910101534
,Punjab,Patiala,147001,148,5.842684946646714
,Punjab,SAS Nagar (Mohali),140301,89,3.2164805148882323
,Rajasthan,Jaipur,302012,159,6.332316281381346
,Uttar Pradesh,Allahabad,212107,94,3.4390402124948833
,Uttar Pradesh,Azamgarh,276404,90,3.2609924544095623
,Uttar Pradesh,Balrampur,271604,110,4.151231244836167
,Uttar Pradesh,Bareilly,243001,114,4.329279002921487
,Uttar Pradesh,Bareilly,243503,146,5.753661067604054
,Uttar Pradesh,Bijnor,246725,89,3.2164805148882323
,Uttar Pradesh,Chitrakoot,210205,87,3.1274566358455718
,Uttar Pradesh,Deoria,274702,97,3.572576031058874
,Uttar Pradesh,Gautam Buddha Nagar,203207,85,3.0384327568029112
,Uttar Pradesh,Kushinagar,274402,126,4.863422277177449
,Uttar Pradesh,Kushinagar,274802,105,3.9286715472295155
,Uttar Pradesh,Muzaffarnagar,251001,141,5.531101369997402
,Uttar Pradesh,Muzaffarnagar,251309,107,4.017695426272176
,Uttar Pradesh,Rampur,244921,104,3.884159607708185
,Uttar Pradesh,Sitapur,261201,123,4.729886458613459
,Haryana,Faridabad,121002,97,3.572576031058874
,Haryana,Rohtak,124001,85,3.0384327568029112
,Jharkhand,Godda,814153,118,4.507326761006808
,Jharkhand,Jamtara,815351,120,4.596350640049468
,Jharkhand,Lohardaga,835302,103,3.839647668186855
,Jharkhand,Pakur,814111,89,3.2164805148882323
,Jharkhand,Pashchimi Singhbhum,833201,104,3.884159607708185
,Jharkhand,Sahebganj,816101,94,3.4390402124948833
,Jharkhand,West Singhbhum,833214,133,5.175005853826761
2025-06-11,Madhya Pradesh,Dhar,454001,88,3.1719685753669022
2025-06-11,Madhya Pradesh,Indore,452010,117,4.462814821485478
2025-06-11,Madhya Pradesh,Singrauli,486886,125,4.818910337656119
2025-06-11,Maharashtra,Ahmadnagar,414105,147,5.798173007125384
2025-06-11,Maharashtra,Ahmadnagar,414603,143,5.620125249040062
2025-06-11,Maharashtra,Aurangabad,431105,122,4.685374519092129
2025-06-11,Maharashtra,Aurangabad,431150,85,3.0384327568029112
2025-06-11,Maharashtra,Beed,414205,109,4.106719305314836
2025-06-11,Maharashtra,Bid,431517,93,3.394528272973553
2025-06-11,Maharashtra,Buldhana,444204,126,4.863422277177449
2025-06-11,Maharashtra,Buldhana,444301,91,3.305504393930893
2025-06-11,Maharashtra,Chandrapur,442903,96,3.5280640915375434
2025-06-11,Maharashtra,Chandrapur,442905,143,5.620125249040062
2025-06-11,Maharashtra,Dhule,424304,138,5.397565551433412
2025-06-11,Maharashtra,Gadchiroli,442709,97,3.572576031058874
2025-06-11,Maharashtra,Gondiya,441614,113,4.284767063400157
2025-06-11,Maharashtra,Gondiya,441901,150,5.931708825689374
2025-06-11,Maharashtra,Jalgaon,425111,130,5.04147003526277
2025-06-11,Maharashtra,Jalgaon,425201,105,3.9286715472295155
2025-06-11,Maharashtra,Jalna,431206,130,5.04147003526277
2025-06-11,Maharashtra,Jalna,431208,97,3.572576031058874
2025-06-11,Maharashtra,Jalna,431504,93,3.394528272973553
2025-06-11,Maharashtra,Kolhapur,416229,92,3.350016333452223
2025-06-11,Maharashtra,Nagpur,440008,88,3.1719685753669022
2025-06-11,Maharashtra,Nagpur,440035,85,3.0384327568029112
2025-06-11,Maharashtra,Nanded,431717,122,4.685374519092129
2025-06-11,Maharashtra,Nandurbar,425412,131,5.0859819747841
2025-06-11,Maharashtra,Nashik,422009,93,3.394528272973553
2025-06-11,Maharashtra,Osmanabad,413509,144,5.664637188561393
2025-06-11,Maharashtra,Osmanabad,413603,96,3.5280640915375434
2025-06-11,Maharashtra,Palghar,401606,139,5.442077490954742
2025-06-11,Maharashtra,Parbhani,431536,112,4.240255123878827
2025-06-11,Maharashtra,Pune,410509,104,3.884159607708185
2025-06-11,Maharashtra,Pune,411037,97,3.572576031058874
2025-06-11,Maharashtra,Pune,412101,101,3.7506237891441945
2025-06-11,Maharashtra,Pune,412207,120,4.596350640049468
2025-06-11,Maharashtra,Solapur,413006,132,5.130493914305431
2025-07-11,Bihar,Kaimur (Bhabua),821106,111,4.195743184357497
2025-07-11,Bihar,Kaimur (Bhabua),821109,147,5.798173007125384
2025-07-11,Bihar,Katihar,854101,95,3.4835521520162134
2025-07-11,Bihar,Katihar,854103,85,3.0384327568029112
2025-07-11,Bihar,Katihar,854104,155,6.154268523296025
2025-07-11,Bihar,Katihar,854113,114,4.329279002921487
2025-07-11,Bihar,Katihar,854115,104,3.884159607708185
2025-07-11,Bihar,Kishanganj,855115,92,3.350016333452223
2025-07-11,Bihar,Kishanganj,855116,119,4.551838700528138
2025-07-11,Bihar,Muzaffarpur,843119,110,4.151231244836167
2025-07-11,Bihar,Nalanda,803107,90,3.2609924544095623
2025-07-11,Bihar,Patna,801503,134,5.219517793348091
2025-07-11,Bihar,Patna,804452,98,3.617087970580204
2025-07-11,Bihar,Patna,804453,97,3.572576031058874
2025-07-11,Bihar,Purnia,854202,93,3.394528272973553
2025-07-11,Bihar,Sitamarhi,843331,92,3.350016333452223
2025-07-11,Bihar,West Champaran,845450,107,4.017695426272176
2025-07-11,Bihar,West Champaran,845451,115,4.373790942442818
2025-07-11,Delhi,North West Delhi,110042,121,4.640862579570799
2025-07-11,Gujarat,Panchmahals,389001,113,4.284767063400157
2025-07-11,Haryana,Palwal,121102,135,5.264029732869421
2025-07-11,Haryana,Rewari,123401,94,3.4390402124948833
2025-07-11,Madhya Pradesh,Datia,475661,103,3.839647668186855
2025-07-11,Bihar,Araria,854312,135,5.264029732869421
2025-07-11,Bihar,Araria,854329,124,4.774398398134789
2025-07-11,Bihar,Begusarai,851211,112,4.240255123878827
2025-07-11,Bihar,Darbhanga,847101,108,4.062207365793506
2025-07-11,Bihar,East Champaran,845302,126,4.863422277177449
2025-07-11,Bihar,East Champaran,845303,143,5.620125249040062
2025-07-11,Bihar,East Champaran,845412,85,3.0384327568029112
2025-07-11,Bihar,East Champaran,845415,89,3.2164805148882323
2025-07-11,Bihar,Gaya,824211,92,3.350016333452223
2025-06-11,West Bengal,Hooghly,712413,86,3.0829446963242417
2025-06-11,West Bengal,Jalpaiguri,735211,103,3.839647668186855
2025-06-11,West Bengal,Jalpaiguri,735224,91,3.305504393930893
2025-06-11,West Bengal,Jalpaiguri,736123,97,3.572576031058874
2025-06-11,West Bengal,Malda,732102,92,3.350016333452223
2025-06-11,West Bengal,Malda,732123,124,4.774398398134789
2025-06-11,West Bengal,Malda,732139,85,3.0384327568029112
2025-06-11,West Bengal,Malda,732201,136,5.308541672390751
2025-06-11,West Bengal,Murshidabad,742301,97,3.572576031058874
2025-06-11,West Bengal,North 24 Parganas,743423,105,3.9286715472295155
2025-06-11,West Bengal,Paschim Medinipur,721121,123,4.729886458613459
2025-06-11,West Bengal,Paschim Medinipur,721516,89,3.2164805148882323
2025-06-11,West Bengal,Puruliya,723127,120,4.596350640049468
2025-06-11,West Bengal,South 24 Parganas,743349,164,6.554875978987997
2025-08-11,Telangana,Nirmal,504103,99,3.661599910101534
2025-08-11,Telangana,Suryapet,508204,99,3.661599910101534
2025-08-11,Uttar Pradesh,Allahabad,212106,107,4.017695426272176
2025-08-11,Uttar Pradesh,Bahraich,271830,93,3.394528272973553
2025-08-11,Uttar Pradesh,Banda,210201,99,3.661599910101534
2025-08-11,Uttar Pradesh,Bareilly,243001,144,5.664637188561393
2025-08-11,Uttar Pradesh,Bijnor,246725,146,5.753661067604054
2025-08-11,Uttar Pradesh,Bulandshahr,203001,117,4.462814821485478
2025-08-11,Uttar Pradesh,Ghaziabad,201001,145,5.709149128082724
2025-08-11,Uttar Pradesh,Ghaziabad,201005,91,3.305504393930893
2025-08-11,Uttar Pradesh,Hathras,204101,127,4.90793421669878
2025-08-11,Uttar Pradesh,Jalaun,285001,110,4.151231244836167
2025-08-11,Uttar Pradesh,Kannauj,209722,92,3.350016333452223
2025-08-11,Uttar Pradesh,Kasganj,207242,95,3.4835521520162134
2025-08-11,Uttar Pradesh,Kheri,261505,86,3.0829446963242417
2025-08-11,Uttar Pradesh,Kheri,261506,86,3.0829446963242417
2025-08-11,Uttar Pradesh,Kheri,262804,123,4.729886458613459
2025-08-11,Uttar Pradesh,Meerut,250001,129,4.99695809574144
2025-08-11,Uttar Pradesh,Mirzapur,231211,91,3.305504393930893
2025-08-11,Uttar Pradesh,Muzaffarnagar,251001,126,4.863422277177449
2025-08-11,Uttar Pradesh,Saharanpur,247451,97,3.572576031058874
2025-08-11,Uttar Pradesh,Sonbhadra,231210,92,3.350016333452223
2025-08-11,West Bengal,Birbhum,731216,92,3.350016333452223
2025-08-11,West Bengal,Birbhum,731219,130,5.04147003526277
2025-08-11,West Bengal,Birbhum,731224,109,4.106719305314836
2025-08-11,West Bengal,Cooch Behar,736135,86,3.0829446963242417
2025-08-11,West Bengal,Dakshin Dinajpur,733125,93,3.394528272973553
2025-08-11,West Bengal,Koch Bihar,736159,124,4.774398398134789
2025-08-11,West Bengal,Murshidabad,742136,88,3.1719685753669022
2025-08-11,West Bengal,North 24 Parganas,743423,85,3.0384327568029112
2025-08-11,West Bengal,Paschim Medinipur,721201,105,3.9286715472295155
2025-08-11,West Bengal,Paschim Medinipur,721424,133,5.175005853826761
2025-08-11,West Bengal,Paschim Medinipur,721437,99,3.661599910101534
2025-08-11,Tamil Nadu,Krishnagiri,635109,98,3.617087970580204
2025-08-11,Madhya Pradesh,Jabalpur,482001,111,4.195743184357497
2025-08-11,Maharashtra,Ahmadnagar,413706,136,5.308541672390751
2025-08-11,Maharashtra,Ahmadnagar,414604,97,3.572576031058874
2025-08-11,Maharashtra,Amravati,444709,97,3.572576031058874
2025-08-11,Maharashtra,Amravati,444813,86,3.0829446963242417
2025-08-11,Maharashtra,Amravati,444905,90,3.2609924544095623
2025-08-11,Maharashtra,Aurangabad,431007,133,5.175005853826761
2025-08-11,Maharashtra,Aurangabad,431133,91,3.305504393930893
2025-08-11,Maharashtra,Beed,431517,117,4.462814821485478
2025-08-11,Maharashtra,Buldhana,443103,95,3.4835521520162134
2025-08-11,Maharashtra,Dhule,425405,123,4.729886458613459
2025-08-11,Maharashtra,Jalgaon,425002,130,5.04147003526277
2025-08-11,Maharashtra,Jalgaon,425127,104,3.884159607708185
2025-08-11,Maharashtra,Jalgaon,425303,87,3.1274566358455718
2025-08-11,Maharashtra,Jalna,431204,99,3.661599910101534
2025-08-11,Maharashtra,Kolhapur,416209,87,3.1274566358455718
2025-08-11,Maharashtra,Latur,413511,143,5.620125249040062
2025-08-11,Maharashtra,Latur,413513,128,4.95244615622011
2025-08-11,Maharashtra,Latur,413514,122,4.685374519092129
2025-08-11,Maharashtra,Latur,413527,147,5.798173007125384
2025-08-11,West Bengal,Puruliya,723127,95,3.4835521520162134
2025-08-11,West Bengal,South 24 Parganas,743354,139,5.442077490954742
2025-08-11,West Bengal,South 24 Parganas,743375,108,4.062207365793506
2025-08-11,West Bengal,South 24 Parganas,743399,102,3.7951357286655245
2025-08-11,West Bengal,Uttar Dinajpur,733129,143,5.620125249040062
2025-08-11,West Bengal,Uttar Dinajpur,733215,92,3.350016333452223
2025-10-11,Maharashtra,Chandrapur,441224,105,3.9286715472295155
2025-10-11,Maharashtra,Gondiya,441614,97,3.572576031058874
2025-10-11,Maharashtra,Jalgaon,425103,91,3.305504393930893
2025-10-11,Maharashtra,Jalgaon,425105,124,4.774398398134789
2025-10-11,Maharashtra,Jalgaon,425109,98,3.617087970580204
2025-10-11,Maharashtra,Jalgaon,425306,90,3.2609924544095623
2025-10-11,Maharashtra,Jalna,431208,101,3.7506237891441945
2025-10-11,Maharashtra,Latur,413514,126,4.863422277177449
2025-10-11,Maharashtra,Latur,413518,90,3.2609924544095623
2025-10-11,Maharashtra,Latur,413519,145,5.709149128082724
2025-10-11,Maharashtra,Nagpur,441105,110,4.151231244836167
2025-10-11,Maharashtra,Nagpur,441108,141,5.531101369997402
2025-10-11,Maharashtra,Nanded,431742,102,3.7951357286655245
2025-10-11,Maharashtra,Nashik,423102,100,3.7061118496228644
2025-10-11,Maharashtra,Parbhani,431540,132,5.130493914305431
2025-10-11,Maharashtra,Pune,411046,90,3.2609924544095623
2025-10-11,Maharashtra,Pune,411048,109,4.106719305314836
2025-10-11,Maharashtra,Pune,412205,93,3.394528272973553
2025-10-11,Maharashtra,Pune,413103,92,3.350016333452223
2025-10-11,Maharashtra,Sangli,416312,93,3.394528272973553
2025-10-11,Maharashtra,Satara,415501,91,3.305504393930893
2025-10-11,Maharashtra,Satara,415521,100,3.7061118496228644
2025-10-11,Maharashtra,Solapur,413217,101,3.7506237891441945
2025-10-11,Maharashtra,Solapur,413221,120,4.596350640049468
2025-10-11,Maharashtra,Solapur,413253,143,5.620125249040062
2025-10-11,Maharashtra,Solapur,413319,124,4.774398398134789
2025-10-11,Maharashtra,Thane,401107,119,4.551838700528138
2025-10-11,Maharashtra,Thane,421503,148,5.842684946646714
2025-10-11,Maharashtra,Yavatmal,445101,147,5.798173007125384
2025-10-11,Maharashtra,Yavatmal,445230,90,3.2609924544095623
2025-10-11,Manipur,Imphal West,795136,159,6.332316281381346
2025-09-11,Uttar Pradesh,Hapur,245101,86,3.0829446963242417
2025-09-11,Uttar Pradesh,Kanpur Nagar,208001,121,4.640862579570799
2025-09-11,Uttar Pradesh,Shamli,247774,94,3.4390402124948833
2025-09-11,West Bengal,South 24 Parganas,743376,86,3.0829446963242417
2025-09-11,West Bengal,South 24 Parganas,743502,93,3.394528272973553
2025-09-11,West Bengal,Uttar Dinajpur,733208,114,4.329279002921487
2025-10-11,Uttar Pradesh,Bahraich,271851,96,3.5280640915375434
2025-10-11,Uttar Pradesh,Banda,210126,95,3.4835521520162134
2025-10-11,Uttar Pradesh,Bareilly,243505,127,4.90793421669878
2025-10-11,Uttar Pradesh,Bulandshahr,203001,146,5.753661067604054
2025-10-11,Uttar Pradesh,Etah,207001,129,4.99695809574144
2025-10-11,Uttar Pradesh,Farrukhabad,209625,106,3.9731834867508455
2025-10-11,Uttar Pradesh,Gautam Buddha Nagar,201306,92,3.350016333452223
2025-10-11,Uttar Pradesh,Ghazipur,233001,87,3.1274566358455718
2025-10-11,Uttar Pradesh,Mau,275305,92,3.350016333452223
2025-10-11,Uttar Pradesh,Mirzapur,231211,107,4.017695426272176
2025-10-11,Uttar Pradesh,Pilibhit,262001,160,6.376828220902676
2025-10-11,Uttar Pradesh,Shamli,247774,147,5.798173007125384
2025-10-11,Uttar Pradesh,Sitapur,261201,104,3.884159607708185
2025-10-11,Uttarakhand,Dehradun,248001,107,4.017695426272176
2025-10-11,West Bengal,Birbhum,731219,100,3.7061118496228644
2025-10-11,West Bengal,Birbhum,731224,93,3.394528272973553
2025-10-11,West Bengal,Cooch Behar,736157,101,3.7506237891441945
2025-10-11,West Bengal,Dakshin Dinajpur,733124,93,3.394528272973553
2025-10-11,West Bengal,Howrah,711315,88,3.1719685753669022
2025-10-11,West Bengal,Murshidabad,742135,104,3.884159607708185
2025-10-11,West Bengal,North 24 Parganas,743245,88,3.1719685753669022
2025-10-11,Punjab,Patiala,147001,112,4.240255123878827
2025-10-11,Rajasthan,Udaipur,313001,87,3.1274566358455718
,Maharashtra,Latur,413512,114,4.329279002921487
,Maharashtra,Palghar,401209,127,4.90793421669878
,Maharashtra,Palghar,401604,101,3.7506237891441945
,Maharashtra,Thane,401107,155,6.154268523296025
,Manipur,Imphal East,795010,138,5.397565551433412
,Manipur,Thoubal,795101,85,3.0384327568029112
,Punjab,Patiala,147001,95,3.4835521520162134
,Bihar,Rohtas,821113,121,4.640862579570799
,Bihar,Samastipur,848504,88,3.1719685753669022
,Bihar,Saran,841101,112,4.240255123878827
,Bihar,Supaul,847452,111,4.195743184357497
,Bihar,Vaishali,844102,96,3.5280640915375434
,Bihar,Vaishali,844505,97,3.572576031058874
,Bihar,Vaishali,844506,98,3.617087970580204
,Bihar,West Champaran,845404,127,4.90793421669878
,Chhattisgarh,Raigarh,496450,151,5.976220765210705
,Delhi,South Delhi,110025,92,3.350016333452223
,Delhi,South Delhi,110062,105,3.9286715472295155
,Haryana,Palwal,121102,85,3.0384327568029112
,Haryana,Sonipat,131001,130,5.04147003526277
,Jharkhand,Sahebganj,816108,100,3.7061118496228644
,Jharkhand,West Singhbhum,833215,91,3.305504393930893
,Assam,Karbi Anglong,782448,99,3.661599910101534
,Assam,Nagaon,782123,88,3.1719685753669022
,Bihar,Araria,854312,121,4.640862579570799
,Bihar,Banka,813106,112,4.240255123878827
,Bihar,East Champaran,845305,129,4.99695809574144
,Bihar,East Champaran,845401,125,4.818910337656119
,Bihar,Gaya,823003,94,3.4390402124948833
,Bihar,Kaimur (Bhabua),821101,127,4.90793421669878
,Bihar,Kaimur (Bhabua),821106,106,3.9731834867508455
,Bihar,Katihar,855113,150,5.931708825689374
,Bihar,Nalanda,803107,92,3.350016333452223
,Bihar,Patna,801503,116,4.418302881964148
,Bihar,Patna,804453,100,3.7061118496228644
,Bihar,Saran,841101,87,3.1274566358455718
,Bihar,Sitamarhi,843302,141,5.531101369997402
,Bihar,Sitamarhi,843324,112,4.240255123878827
,Bihar,Siwan,841226,86,3.0829446963242417
,Bihar,Vaishali,844122,85,3.0384327568029112
,Bihar,West Champaran,845101,85,3.0384327568029112
,Bihar,West Champaran,845306,92,3.350016333452223
,Bihar,West Champaran,845451,113,4.284767063400157
,Chhattisgarh,Baloda Bazar,493222,115,4.373790942442818
,Chhattisgarh,Baloda Bazar,493338,146,5.753661067604054
,Chhattisgarh,Bilaspur,495551,147,5.798173007125384
,Chhattisgarh,Jashpur,496220,127,4.90793421669878
,Manipur,Bishnupur,795126,123,4.729886458613459
,Meghalaya,West Garo Hills,794104,101,3.7506237891441945
,Madhya Pradesh,Sidhi,486661,120,4.596350640049468
,Maharashtra,Ahmadnagar,413705,91,3.305504393930893
,Maharashtra,Aurangabad,431105,147,5.798173007125384
,Maharashtra,Beed,414203,114,4.329279002921487
,Maharashtra,Buldhana,444303,96,3.5280640915375434
,Maharashtra,Latur,413517,107,4.017695426272176
,Maharashtra,Parbhani,431514,118,4.507326761006808
,Uttar Pradesh,Ballia,221712,102,3.7951357286655245
,Uttar Pradesh,Bijnor,246701,87,3.1274566358455718
,Uttar Pradesh,Bijnor,246731,91,3.305504393930893
,Uttar Pradesh,Budaun,243638,109,4.106719305314836
,Uttar Pradesh,Meerut,250001,120,4.596350640049468
,Uttar Pradesh,Pilibhit,262001,124,4.774398398134789
,Uttar Pradesh,Rampur,244921,95,3.4835521520162134
,Uttar Pradesh,Siddharthnagar,272153,109,4.106719305314836
,West Bengal,Barddhaman,713129,108,4.062207365793506
,West Bengal,Howrah,711312,96,3.5280640915375434
,West Bengal,Koch Bihar,736131,86,3.0829446963242417
,West Bengal,Koch Bihar,736134,108,4.062207365793506
,West Bengal,Nadia,741103,97,3.572576031058874
,West Bengal,Nadia,741121,145,5.709149128082724
,West Bengal,Nadia,741124,94,3.4390402124948833
,West Bengal,Nadia,741154,140,5.486589430476072
,West Bengal,Nadia,741402,145,5.709149128082724
,West Bengal,North 24 Parganas,743423,133,5.175005853826761
,West Bengal,North 24 Parganas,743424,101,3.7506237891441945
,West Bengal,Paschim Medinipur,721212,125,4.818910337656119
,West Bengal,South 24 Parganas,743375,112,4.240255123878827
,Telangana,Hyderabad,500008,89,3.2164805148882323
,Uttar Pradesh,Agra,282001,100,3.7061118496228644
,Uttar Pradesh,Allahabad,212301,108,4.062207365793506
,Telangana,Hyderabad,500053,125,4.818910337656119
,Telangana,Mahabubnagar,509001,89,3.2164805148882323
,Telangana,Medchal-malkajgiri,500072,87,3.1274566358455718
,Telangana,Nirmal,504106,85,3.0384327568029112
,Telangana,Siddipet,502278,91,3.305504393930893
,Telangana,Vikarabad,501141,112,4.240255123878827
,Telangana,Vikarabad,501501,102,3.7951357286655245
,Telangana,Vikarabad,509336,86,3.0829446963242417
,Chhattisgarh,Korba,495445,125,4.818910337656119
,Chhattisgarh,Korba,495674,112,4.240255123878827
,Chhattisgarh,Raigarh,496001,105,3.9286715472295155
,Chhattisgarh,Surajpur,497223,98,3.617087970580204
,Chhattisgarh,Surguja,497111,141,5.531101369997402
,Delhi,West Delhi,110018,85,3.0384327568029112
,Haryana,Gurgaon,122001,119,4.551838700528138
,Haryana,Sonipat,131001,87,3.1274566358455718
,Jharkhand,Bokaro,827013,92,3.350016333452223
,Jharkhand,Deoghar,815353,91,3.305504393930893
,Jharkhand,Godda,814133,111,4.195743184357497
,Jharkhand,Gumla,835324,87,3.1274566358455718
,Uttar Pradesh,Ghazipur,233001,94,3.4390402124948833
