date,state,district,pincode,total,zscore
2025-06-01,West Bengal,Alipurduar,736206,121,13.938751618413455
2025-06-01,Assam,Goalpara,783134,80,9.040086979678641
2025-06-01,West Bengal,Darjeeling,734427,57,6.2920555969737455
2025-06-01,West Bengal,Nadia,741501,111,12.743955365063501
2025-06-01,Meghalaya,East Khasi Hills,793006,106,12.146557238388525
2025-06-01,Punjab,Ludhiana,141015,185,21.585447639853165
2025-06-01,Rajasthan,Jaisalmer,345028,134,15.491986747768395
2025-06-01,Bihar,Muzaffarpur,842004,170,19.793253259828234
2025-06-01,Assam,Lakhimpur,787056,132,15.253027497098406
2025-06-01,Tamil Nadu,Kallakurichi,605801,75,8.442688853003665
2025-06-01,West Bengal,Alipurduar,735217,72,8.084249976998677
2025-06-01,West Bengal,Birbhum,731204,221,25.886714151913
2025-06-01,Assam,Barpeta,781308,281,33.055491672012735
2025-06-01,Assam,Golaghat,785612,139,16.089384874443372
2025-06-01,Tamil Nadu,Salem,636122,62,6.889453723648723
2025-06-01,Uttar Pradesh,Farrukhabad,209739,186,21.70492726518816
2025-06-01,West Bengal,Medinipur West,721201,122,14.058231243748452
2025-06-01,Meghalaya,East Khasi Hills,793113,151,17.523140378463317
2025-06-01,Karnataka,Bengaluru Urban,560103,202,23.616601270548088
2025-06-01,Gujarat,Ahmadabad,382445,161,18.717936631813274
2025-06-01,Assam,Cachar,788009,98,11.19072023570856
2025-06-01,Tamil Nadu,Salem,636002,68,7.6063314756586955
2025-06-01,Bihar,Araria,854328,85,9.637485106353619
2025-06-01,Delhi,West Delhi,110027,209,24.452958647893055
2025-06-01,West Bengal,Darjeeling,734201,67,7.4868518503237
2025-06-01,Punjab,Kapurthala,144601,200,23.3776420198781
2025-06-01,West Bengal,24 Paraganas North,743248,77,8.681648103673655
2025-06-01,Uttar Pradesh,Aligarh,202122,141,16.328344125113365
2025-06-01,Karnataka,Bengaluru Urban,560010,152,17.642620003798314
2025-06-01,Assam,Dibrugarh,786613,80,9.040086979678641
2025-06-01,Gujarat,Banas Kantha,385330,267,31.382776917322797
2025-06-01,Assam,Barpeta,781314,232,27.200990030597954
2025-06-01,West Bengal,Nadia,741126,155,18.0010588798033
2025-06-01,Assam,Marigaon,782127,170,19.793253259828234
2025-06-01,Telangana,Hyderabad,500032,89,10.115403607693601
2025-06-01,Uttar Pradesh,Maharajganj,273305,143,16.567303375783354
2025-06-01,Mizoram,Champhai,796321,138,15.969905249108377
2025-06-01,Maharashtra,Dhule,424305,124,14.297190494418443
2025-06-01,Gujarat,Dohad,389382,205,23.975040146553074
2025-06-01,West Bengal,Darjeeling,734429,112,12.863434990398497
2025-06-01,Chhattisgarh,Gaurella Pendra Marwahi,495118,188,21.94388651585815
2025-06-01,Maharashtra,Nanded,431704,181,21.107529138513183
2025-06-01,Karnataka,Bengaluru Urban,560092,125,14.416670119753437
2025-06-01,Tamil Nadu,Kallakurichi,606401,168,19.55429400915824
2025-06-01,West Bengal,Alipurduar,736202,116,13.341353491738479
2025-06-01,Karnataka,Bengaluru Urban,560047,180,20.988049513178186
2025-06-01,Uttar Pradesh,Shravasti,271803,173,20.15169213583322
2025-06-01,Assam,Cachar,788114,83,9.398525855683628
2025-06-01,Assam,Dhubri,783334,227,26.603591903922975
2025-06-01,Gujarat,Banas Kantha,385545,232,27.200990030597954
2025-06-01,Meghalaya,East Khasi Hills,793022,121,13.938751618413455
2025-06-01,Karnataka,Bengaluru Urban,560058,196,22.899723518538114
2025-06-01,Andhra Pradesh,Spsr Nellore,524345,155,18.0010588798033
2025-06-01,Karnataka,Bengaluru Urban,560035,305,35.923002680052626
2025-06-01,Andhra Pradesh,Spsr Nellore,524315,217,25.40879565057302
2025-06-01,Gujarat,Ahmadabad,382421,219,25.64775490124301
2025-06-01,Uttar Pradesh,Bahraich,271841,200,23.3776420198781
2025-06-01,West Bengal,24 Paraganas North,743287,68,7.6063314756586955
2025-06-01,Tripura,Dhalai,799289,68,7.6063314756586955
2025-06-01,Assam,Cachar,788002,97,11.071240610373565
2025-06-01,Bihar,Purnia,854303,293,34.48924717603268
2025-06-01,Maharashtra,Thane,421501,265,31.143817666652808
2025-06-01,Bihar,Muzaffarpur,843108,207,24.213999397223066
2025-06-01,Maharashtra,Dhule,424304,298,35.08664530270766
2025-06-01,Assam,Dhemaji,787060,232,27.200990030597954
2025-06-01,West Bengal,Dinajpur Uttar,733129,278,32.697052796007746
2025-06-01,Gujarat,Anand,388001,191,22.30232539186314
2025-06-01,Assam,Golaghat,785621,162,18.83741625714827
2025-06-01,Kerala,Ernakulam,686673,139,16.089384874443372
2025-06-01,Tamil Nadu,Vellore,632602,138,15.969905249108377
2025-06-01,Uttar Pradesh,Kheri,262903,246,28.873704785287888
2025-06-01,Maharashtra,Thane,400703,96,10.951760985038568
2025-06-01,Delhi,New Delhi,110037,161,18.717936631813274
2025-06-01,Gujarat,Dohad,389140,189,22.063366141193146
2025-06-01,Rajasthan,Bhilwara,311603,103,11.788118362383537
2025-06-01,Jharkhand,Dumka,814119,198,23.138682769208106
2025-06-01,Assam,Dhemaji,787061,84,9.518005481018623
2025-06-01,Assam,Cachar,788116,119,13.699792367743465
2025-06-01,Assam,Barpeta,781313,130,15.014068246428415
2025-06-01,Assam,Bongaigaon,783371,61,6.769974098313727
2025-06-01,Madhya Pradesh,Gwalior,475330,219,25.64775490124301
2025-06-01,Bihar,Purbi Champaran,845440,181,21.107529138513183
2025-06-01,Assam,West Karbi Anglong,782486,163,18.956895882483263
2025-06-01,Madhya Pradesh,Alirajpur,457887,182,21.22700876384818
2025-06-01,West Bengal,Darjeeling,734010,74,8.323209227668668
2025-06-01,Assam,Marigaon,782105,165,19.195855133153255
2025-06-01,Meghalaya,South West Khasi Hills,793114,239,28.03734740794292
2025-06-01,Madhya Pradesh,Chhatarpur,471606,245,28.754225159952895
2025-06-01,Assam,Kamrup Metro,781017,68,7.6063314756586955
2025-06-01,Jharkhand,Ranchi,834002,227,26.603591903922975
2025-06-01,Nagaland,Peren,797110,188,21.94388651585815
2025-06-01,Tamil Nadu,Ramanathapuram,623536,43,4.619340842283808
2025-06-01,West Bengal,Malda,732124,252,29.590582537297863
2025-06-01,Assam,Cachar,788098,94,10.712801734368577
2025-06-01,Karnataka,Bengaluru Urban,560001,75,8.442688853003665
2025-06-01,West Bengal,Alipurduar,736182,100,11.42967948637855
2025-06-01,Assam,Karimganj,788724,228,26.72307152925797
2025-06-01,Gujarat,Kachchh,370201,133,15.372507122433401
2025-06-01,Nagaland,Mon,798621,174,20.271171761168215
2025-06-01,Karnataka,Bengaluru Urban,560062,233,27.32046965593295
2025-06-01,Assam,Darrang,784114,98,11.19072023570856
2025-06-01,Assam,Cachar,788001,59,6.531014847643736
2025-06-01,Assam,Marigaon,782126,98,11.19072023570856
2025-06-01,Gujarat,Ahmadabad,380016,179,20.868569887843194
2025-06-01,Karnataka,Bengaluru Urban,560024,111,12.743955365063501
2025-06-01,Assam,Karimganj,788713,75,8.442688853003665
2025-06-01,West Bengal,Jalpaiguri,735135,119,13.699792367743465
2025-06-01,Haryana,Gurugram,122002,140,16.208864499778368
2025-06-01,Gujarat,Vadodara,391770,50,5.455698219628776
2025-06-01,Assam,Golaghat,785702,210,24.57243827322805
2025-06-01,Karnataka,Bengaluru Rural,560087,271,31.86069541866278
2025-06-01,Delhi,New Delhi,110061,78,8.80112772900865
2025-06-01,Tamil Nadu,Ramanathapuram,623517,109,12.50499611439351
2025-06-01,Delhi,Central Delhi,110005,194,22.660764267868124
2025-06-01,Karnataka,Bengaluru Urban,560036,330,38.90999331342751
2025-06-01,Punjab,Ludhiana,141012,70,7.845290726328686
2025-06-01,Karnataka,Bengaluru Urban,560048,224,26.24515302791799
2025-06-01,Haryana,Kurukshetra,136119,93,10.593322109033583
2025-06-01,Madhya Pradesh,Bhind,477445,252,29.590582537297863
2025-06-01,Karnataka,Bengaluru Urban,560094,137,15.850425623773383
2025-06-01,Uttar Pradesh,Aligarh,202136,96,10.951760985038568
2025-06-01,Assam,Golaghat,785603,91,10.354362858363592
2025-06-01,West Bengal,Darjeeling,734003,112,12.863434990398497
2025-06-01,Meghalaya,South Garo Hills,794107,67,7.4868518503237
2025-06-01,Assam,Dibrugarh,786612,49,5.336218594293781
2025-06-01,Meghalaya,West Jaintia Hills,793109,257,30.18798066397284
2025-06-01,Gujarat,Banas Kantha,385570,89,10.115403607693601
2025-06-01,Uttar Pradesh,Lucknow,226005,223,26.125673402582994
2025-06-01,Maharashtra,Thane,400604,237,27.79838815727293
2025-06-01,Assam,Cachar,788119,144,16.68678300111835
2025-06-01,Maharashtra,Thane,400701,173,20.15169213583322
2025-06-01,West Bengal,Kolkata,700016,75,8.442688853003665
2025-06-01,Karnataka,Bengaluru Urban,560066,363,42.852820949482364
2025-06-01,Tamil Nadu,Vellore,632001,137,15.850425623773383
2025-06-01,Assam,Golaghat,785614,214,25.050356774568034
2025-06-01,Bihar,Siwan,841237,104,11.907597987718534
2025-06-01,Karnataka,Bengaluru Urban,560005,141,16.328344125113365
2025-06-01,Assam,Cachar,788030,168,19.55429400915824
2025-06-01,Madhya Pradesh,Chhatarpur,471105,210,24.57243827322805
2025-06-01,Uttar Pradesh,Aligarh,262907,174,20.271171761168215
2025-06-01,Assam,Golaghat,785705,130,15.014068246428415
2025-06-01,Andhra Pradesh,Spsr Nellore,524304,62,6.889453723648723
2025-06-01,Gujarat,Chhotaudepur,391110,141,16.328344125113365
2025-06-01,Kerala,Thrissur,680307,47,5.09725934362379
2025-06-01,West Bengal,Coochbehar,735224,105,12.027077613053528
2025-06-01,West Bengal,Kolkata,700023,138,15.969905249108377
2025-06-01,West Bengal,24 Paraganas North,700125,161,18.717936631813274
2025-06-01,Bihar,Katihar,854114,260,30.546419539977826
2025-06-01,Karnataka,Bengaluru Urban,560093,123,14.177710869083446
2025-06-01,Tamil Nadu,Salem,636010,117,13.460833117073474
2025-06-01,Assam,Karimganj,788710,53,5.814137095633764
2025-06-01,Assam,Dibrugarh,785675,70,7.845290726328686
2025-06-01,Madhya Pradesh,Morena,476444,276,32.45809354533776
2025-06-01,Assam,Karimganj,788709,116,13.341353491738479
2025-06-01,Karnataka,Bengaluru Urban,560008,115,13.221873866403483
2025-06-01,Madhya Pradesh,Alirajpur,457893,187,21.824406890523157
2025-06-01,Bihar,Purbi Champaran,845427,236,27.678908531937935
2025-06-01,Assam,Nagaon,782450,156,18.120538505138295
2025-06-01,Meghalaya,South Garo Hills,794114,143,16.567303375783354
2025-06-01,West Bengal,Darjeeling,734001,103,11.788118362383537
2025-06-01,Uttar Pradesh,Mathura,281121,136,15.730945998438386
2025-06-01,Assam,Cachar,788099,64,7.128412974318714
2025-06-01,Karnataka,Bengaluru Urban,560102,163,18.956895882483263
2025-06-01,Meghalaya,East Khasi Hills,793002,129,14.894588621093419
2025-06-01,Karnataka,Bengaluru Urban,560085,177,20.6296106371732
2025-06-01,West Bengal,24 Paraganas North,700110,121,13.938751618413455
2025-06-01,West Bengal,Nadia,741502,140,16.208864499778368
2025-06-01,West Bengal,Jalpaiguri,735218,85,9.637485106353619
2025-06-01,Assam,Dibrugarh,786611,55,6.053096346303755
2025-06-01,Assam,Dibrugarh,786003,45,4.858300092953799
2025-06-01,Uttar Pradesh,Aligarh,202126,151,17.523140378463317
2025-06-01,Tripura,Dhalai,799275,99,11.310199861043555
2025-06-01,Assam,Karimganj,788712,155,18.0010588798033
2025-06-01,Maharashtra,Satara,415523,201,23.49712164521309
2025-06-01,West Bengal,Purba Bardhaman,713126,58,6.411535222308741
2025-06-01,Chhattisgarh,Bijapur,494447,191,22.30232539186314
2025-06-01,Karnataka,Bengaluru Urban,560099,214,25.050356774568034
2025-06-01,Meghalaya,East Khasi Hills,793004,97,11.071240610373565
2025-06-01,Madhya Pradesh,Sagar,470227,201,23.49712164521309
2025-06-01,Uttar Pradesh,Gorakhpur,273008,178,20.749090262508197
2025-06-01,Maharashtra,Thane,400705,91,10.354362858363592
2025-06-01,Maharashtra,Thane,400706,148,17.164701502458332
2025-06-01,Uttar Pradesh,Aligarh,202155,113,12.982914615733492
2025-06-01,West Bengal,Darjeeling,734013,64,7.128412974318714
2025-06-01,Meghalaya,East Khasi Hills,793005,170,19.793253259828234
2025-06-01,Meghalaya,South West Khasi Hills,793106,145,16.806262626453346
2025-06-01,Assam,West Karbi Anglong,782485,132,15.253027497098406
2025-06-01,West Bengal,Darjeeling,734008,45,4.858300092953799
2025-06-01,West Bengal,24 Paraganas North,743127,147,17.045221877123335
2025-06-01,Uttar Pradesh,Bareilly,243202,254,29.82954178796785
2025-06-01,Delhi,New Delhi,110003,124,14.297190494418443
2025-06-01,Meghalaya,East Khasi Hills,793108,169,19.673773634493237
2025-06-01,West Bengal,Darjeeling,734101,51,5.575177844963772
2025-06-01,Andhra Pradesh,Spsr Nellore,524305,183,21.346488389183175
2025-06-01,Assam,Cachar,788101,120,13.81927199307846
2025-06-01,Assam,Cachar,782448,199,23.258162394543103
2025-06-01,Karnataka,Bengaluru Urban,560075,117,13.460833117073474
2025-06-01,West Bengal,Kolkata,700004,76,8.56216847833866
2025-06-01,Assam,Cachar,788104,131,15.13354787176341
2025-06-01,Meghalaya,South West Garo Hills,794106,91,10.354362858363592
2025-06-01,Andhra Pradesh,Spsr Nellore,524411,109,12.50499611439351
2025-06-01,Meghalaya,West Garo Hills,794001,108,12.385516489058515
2025-06-01,Karnataka,Bengaluru Urban,560038,70,7.845290726328686
2025-06-01,Madhya Pradesh,Bhind,477116,253,29.71006216263286
2025-06-01,Assam,Cachar,788107,147,17.045221877123335
2025-06-01,Assam,Marigaon,782412,45,4.858300092953799
2025-06-01,Delhi,South Delhi,110024,70,7.845290726328686
2025-06-01,Uttar Pradesh,Kanpur Nagar,209402,127,14.655629370423428
2025-06-01,Karnataka,Bengaluru Urban,560061,256,30.068501038637844
2025-06-01,Uttar Pradesh,Ayodhya,224188,82,9.279046230348632
2025-06-01,Gujarat,Vadodara,391240,98,11.19072023570856
2025-06-01,Tamil Nadu,Salem,636015,125,14.416670119753437
2025-06-01,Maharashtra,Pune,411014,236,27.678908531937935
2025-06-01,Uttar Pradesh,Agra,282003,196,22.899723518538114
2025-06-01,Assam,Dibrugarh,786010,184,21.465968014518168
2025-06-01,West Bengal,Alipurduar,735211,224,26.24515302791799
2025-06-01,Assam,Lakhimpur,787032,137,15.850425623773383
2025-06-01,Assam,Kamrup,781354,207,24.213999397223066
2025-06-01,Delhi,South Delhi,110017,191,22.30232539186314
2025-06-01,Maharashtra,Thane,400709,132,15.253027497098406
2025-06-01,Andhra Pradesh,Spsr Nellore,524308,85,9.637485106353619
2025-06-01,West Bengal,Jalpaiguri,735202,111,12.743955365063501
2025-06-01,West Bengal,Kolkata,700039,205,23.975040146553074
2025-06-01,Jharkhand,Khunti,835216,250,29.35162328662787
2025-06-01,Assam,Sivasagar,785640,80,9.040086979678641
2025-06-01,Gujarat,Dohad,389175,200,23.3776420198781
2025-06-01,Andhra Pradesh,Spsr Nellore,524309,80,9.040086979678641
2025-06-01,Assam,Marigaon,782104,62,6.889453723648723
2025-06-01,Assam,Jorhat,785630,56,6.17257597163875
2025-06-01,Tamil Nadu,Sivaganga,630302,93,10.593322109033583
2025-06-01,Karnataka,Bengaluru Urban,560034,53,5.814137095633764
2025-06-01,Karnataka,Bengaluru Urban,562125,209,24.452958647893055
2025-06-01,West Bengal,24 Paraganas North,743423,227,26.603591903922975
2025-06-01,Bihar,Jamui,811301,203,23.736080895883084
2025-06-01,Tamil Nadu,Madurai,625106,88,9.995923982358605
2025-06-01,Andhra Pradesh,Spsr Nellore,524322,125,14.416670119753437
2025-06-01,Gujarat,Mahisagar,389260,161,18.717936631813274
2025-07-01,Arunachal Pradesh,West Kameng,790101,83,9.398525855683628
2025-07-01,Himachal Pradesh,Kullu,175101,114,13.102394241068488
2025-07-01,Maharashtra,Solapur,413113,94,10.712801734368577
2025-07-01,West Bengal,Alipurduar,736202,200,23.3776420198781
2025-07-01,Assam,Kamrup Metro,782402,140,16.208864499778368
2025-07-01,Delhi,South Delhi,110029,88,9.995923982358605
2025-07-01,West Bengal,Darjeeling,734010,208,24.333479022558063
2025-07-01,Assam,Sivasagar,785640,194,22.660764267868124
2025-07-01,Assam,Jorhat,785633,46,4.977779718288795
2025-07-01,Gujarat,Chhotaudepur,391140,105,12.027077613053528
2025-07-01,Andhra Pradesh,Spsr Nellore,524345,130,15.014068246428415
2025-07-01,Odisha,Khordha,751024,87,9.87644435702361
2025-07-01,Assam,Dibrugarh,786613,112,12.863434990398497
2025-07-01,Meghalaya,Kamrup,781131,143,16.567303375783354
2025-07-01,Karnataka,Bengaluru Urban,562157,69,7.725811100993691
2025-07-01,Gujarat,Kachchh,370421,88,9.995923982358605
2025-07-01,Assam,Dibrugarh,786003,162,18.83741625714827
2025-07-01,Meghalaya,Ri Bhoi,793101,119,13.699792367743465
2025-07-01,Assam,Kamrup,781125,80,9.040086979678641
2025-07-01,Gujarat,Patan,384241,122,14.058231243748452
2025-07-01,Assam,Tinsukia,786171,202,23.616601270548088
2025-07-01,West Bengal,Nadia,741253,102,11.668638737048543
2025-07-01,West Bengal,24 Paraganas North,743263,227,26.603591903922975
2025-07-01,Assam,Kamrup Metro,781006,60,6.650494472978732
2025-07-01,Assam,Dibrugarh,786611,139,16.089384874443372
2025-07-01,Delhi,New Delhi,110061,150,17.403660753128325
2025-07-01,Meghalaya,East Khasi Hills,793021,198,23.138682769208106
2025-07-01,Tamil Nadu,Chengalpattu,600130,58,6.411535222308741
2025-07-01,Nagaland,Peren,797110,159,18.47897738114328
2025-07-01,Jharkhand,Ranchi,835205,118,13.58031274240847
2025-07-01,Meghalaya,North Garo Hills,794108,244,28.6347455346179
2025-07-01,Gujarat,Amreli,364522,67,7.4868518503237
2025-07-01,West Bengal,24 Paraganas North,700049,134,15.491986747768395
2025-07-01,Delhi,South Delhi,110065,201,23.49712164521309
2025-07-01,Assam,Cachar,788117,127,14.655629370423428
2025-07-01,Kerala,Thiruvananthapuram,695310,51,5.575177844963772
2025-07-01,Telangana,Hyderabad,500029,163,18.956895882483263
2025-07-01,Gujarat,Devbhumi Dwarka,360510,148,17.164701502458332
2025-07-01,Maharashtra,Ahmednagar,414105,172,20.032212510498223
2025-07-01,Assam,Tinsukia,786125,169,19.673773634493237
2025-07-01,Assam,West Karbi Anglong,782486,197,23.01920314387311
2025-07-01,Maharashtra,Mumbai Suburban,400059,205,23.975040146553074
2025-07-01,Karnataka,Bengaluru Urban,560004,175,20.39065138650321
2025-07-01,Assam,Kamrup,781120,65,7.247892599653709
2025-07-01,Assam,Dibrugarh,786001,238,27.917867782607924
2025-07-01,West Bengal,24 Paraganas North,700056,98,11.19072023570856
2025-07-01,West Bengal,24 Paraganas North,743127,188,21.94388651585815
2025-07-01,Assam,Golaghat,785625,177,20.6296106371732
2025-07-01,Karnataka,Bengaluru Urban,560048,240,28.156827033277917
2025-07-01,West Bengal,Nadia,741402,104,11.907597987718534
2025-07-01,Telangana,Hyderabad,500032,165,19.195855133153255
2025-07-01,Assam,Dibrugarh,786191,71,7.964770351663682
2025-07-01,Gujarat,Chhotaudepur,391135,193,22.541284642533128
2025-07-01,Gujarat,Porbandar,360570,65,7.247892599653709
2025-07-01,Andhra Pradesh,Spsr Nellore,524411,147,17.045221877123335
2025-07-01,West Bengal,Nadia,741201,183,21.346488389183175
2025-07-01,Jharkhand,Ranchi,835222,295,34.72820642670267
2025-07-01,Assam,Jorhat,785001,158,18.359497755808288
2025-07-01,Karnataka,Bengaluru Urban,560001,105,12.027077613053528
2025-07-01,West Bengal,Alipurduar,736182,148,17.164701502458332
2025-07-01,Uttar Pradesh,Lucknow,226018,215,25.16983639990303
2025-07-01,Assam,Tinsukia,786182,173,20.15169213583322
2025-07-01,Assam,Dibrugarh,786012,75,8.442688853003665
2025-07-01,Karnataka,Bengaluru Urban,562106,158,18.359497755808288
2025-07-01,Tamil Nadu,Chennai,600119,162,18.83741625714827
2025-07-01,Maharashtra,Mumbai,400022,218,25.528275275908015
2025-07-01,West Bengal,Alipurduar,735208,39,4.141422340943826
2025-07-01,Assam,Tinsukia,786156,310,36.5204008067276
2025-07-01,Gujarat,Porbandar,360579,134,15.491986747768395
2025-07-01,Gujarat,Amreli,364515,177,20.6296106371732
2025-07-01,Karnataka,Bengaluru Urban,560037,400,47.2735670868772
2025-07-01,West Bengal,Jalpaiguri,735206,69,7.725811100993691
2025-07-01,Meghalaya,East Khasi Hills,793005,248,29.11266403595788
2025-07-01,Gujarat,Sabar Kantha,383205,155,18.0010588798033
2025-07-01,West Bengal,Darjeeling,734013,87,9.87644435702361
2025-07-01,Maharashtra,Mumbai Suburban,400074,224,26.24515302791799
2025-07-01,Meghalaya,East Khasi Hills,793009,235,27.55942890660294
2025-07-01,Assam,Jorhat,785636,93,10.593322109033583
2025-07-01,West Bengal,24 Paraganas North,743249,155,18.0010588798033
2025-07-01,Mizoram,Lunglei,796770,135,15.611466373103392
2025-07-01,Assam,West Karbi Anglong,782485,185,21.585447639853165
2025-07-01,Delhi,Central Delhi,110054,146,16.925742251788343
2025-07-01,Assam,Dibrugarh,785675,228,26.72307152925797
2025-07-01,Punjab,Kapurthala,144401,221,25.886714151913
2025-07-01,West Bengal,Jalpaiguri,735202,199,23.258162394543103
2025-07-01,Meghalaya,East Khasi Hills,793017,125,14.416670119753437
2025-07-01,Assam,Kamrup,781103,175,20.39065138650321
2025-07-01,Assam,Dibrugarh,786101,196,22.899723518538114
2025-07-01,Meghalaya,West Jaintia Hills,793109,249,29.232143661292877
2025-07-01,Uttar Pradesh,Fatehpur,212663,256,30.068501038637844
2025-07-01,Karnataka,Bengaluru Urban,560008,146,16.925742251788343
2025-07-01,Assam,Kamrup Metro,781038,64,7.128412974318714
2025-07-01,Jharkhand,Dumka,814119,188,21.94388651585815
2025-07-01,Assam,Kamrup Metro,782403,108,12.385516489058515
2025-07-01,Karnataka,Bengaluru Urban,560092,110,12.624475739728506
2025-07-01,Assam,Lakhimpur,784161,84,9.518005481018623
2025-07-01,Gujarat,Ahmadabad,380015,239,28.03734740794292
2025-07-01,Karnataka,Bengaluru Urban,560041,132,15.253027497098406
2025-07-01,Haryana,Gurugram,122004,202,23.616601270548088
2025-07-01,Assam,Lakhimpur,787032,201,23.49712164521309
2025-07-01,Gujarat,Jamnagar,361012,121,13.938751618413455
2025-07-01,West Bengal,Darjeeling,734427,137,15.850425623773383
2025-07-01,Assam,Kamrup,781380,171,19.91273288516323
2025-07-01,Assam,Tinsukia,786150,73,8.203729602333674
2025-07-01,Karnataka,Bengaluru Urban,560099,241,28.276306658612913
2025-07-01,Uttar Pradesh,Kheri,262906,207,24.213999397223066
2025-07-01,Gujarat,Anand,387115,128,14.775108995758425
2025-07-01,Meghalaya,East Khasi Hills,793008,255,29.949021413302848
2025-07-01,Meghalaya,East Khasi Hills,793006,181,21.107529138513183
2025-07-01,Maharashtra,Sangli,416413,222,26.006193777247997
2025-07-01,West Bengal,Jalpaiguri,735135,300,35.32560455337765
2025-07-01,Madhya Pradesh,Gwalior,475001,272,31.980175043997775
2025-07-01,Karnataka,Bengaluru Urban,560103,183,21.346488389183175
2025-07-01,Assam,Golaghat,785612,347,40.94114694412244
2025-07-01,West Bengal,Nadia,741501,180,20.988049513178186
2025-07-01,Maharashtra,Mumbai Suburban,400076,111,12.743955365063501
2025-07-01,Maharashtra,Pune,412211,128,14.775108995758425
2025-07-01,Assam,Jorhat,785108,83,9.398525855683628
2025-07-01,Karnataka,Bengaluru Urban,560017,112,12.863434990398497
2025-07-01,Punjab,Ludhiana,141012,138,15.969905249108377
2025-07-01,Gujarat,Gandhinagar,382735,76,8.56216847833866
2025-07-01,Assam,Golaghat,785603,238,27.917867782607924
2025-07-01,Assam,Golaghat,785703,92,10.473842483698586
2025-07-01,Tamil Nadu,Chennai,600115,108,12.385516489058515
2025-07-01,West Bengal,24 Paraganas North,700124,135,15.611466373103392
2025-07-01,Gujarat,Anand,388307,116,13.341353491738479
2025-07-01,Maharashtra,Pune,411023,141,16.328344125113365
2025-07-01,Assam,Karimganj,788709,184,21.465968014518168
2025-07-01,Gujarat,Banas Kantha,385560,129,14.894588621093419
2025-07-01,West Bengal,24 Paraganas North,743235,186,21.70492726518816
2025-07-01,Assam,Jorhat,785006,79,8.920607354343646
2025-07-01,Haryana,Gurugram,122002,199,23.258162394543103
2025-07-01,Uttar Pradesh,Meerut,250344,250,29.35162328662787
2025-07-01,Gujarat,Banas Kantha,385130,190,22.182845766528143
2025-07-01,Delhi,New Delhi,110057,100,11.42967948637855
2025-07-01,Meghalaya,East Khasi Hills,793014,65,7.247892599653709
2025-07-01,Karnataka,Bidar,585437,169,19.673773634493237
2025-07-01,Gujarat,Sabar Kantha,383255,226,26.48411227858798
2025-07-01,Gujarat,Bhavnagar,364310,149,17.284181127793328
2025-07-01,Gujarat,Kachchh,370410,69,7.725811100993691
2025-07-01,Delhi,New Delhi,110021,128,14.775108995758425
2025-07-01,Assam,Dhemaji,787061,214,25.050356774568034
2025-07-01,Gujarat,Ahmadabad,382421,196,22.899723518538114
2025-07-01,Assam,Jorhat,785616,85,9.637485106353619
2025-07-01,West Bengal,Nadia,741222,244,28.6347455346179
2025-07-01,Assam,Kamrup,781122,123,14.177710869083446
2025-07-01,Uttar Pradesh,Jhansi,284304,167,19.434814383823248
2025-07-01,Gujarat,Banas Kantha,385555,289,34.0113286746927
2025-07-01,West Bengal,24 Paraganas North,743287,86,9.756964731688614
2025-07-01,Assam,Karimganj,788726,99,11.310199861043555
2025-07-01,West Bengal,Darjeeling,734008,64,7.128412974318714
2025-07-01,Karnataka,Bengaluru Urban,560035,285,33.53341017335271
2025-07-01,Meghalaya,East Khasi Hills,793010,167,19.434814383823248
2025-07-01,Sikkim,West Sikkim,737111,171,19.91273288516323
2025-07-01,Assam,Hailakandi,788165,117,13.460833117073474
2025-07-01,West Bengal,Kalimpong,734301,189,22.063366141193146
2025-07-01,Sikkim,South Sikkim,737121,260,30.546419539977826
2025-07-01,Assam,Dhemaji,787034,155,18.0010588798033
2025-07-01,Punjab,Ludhiana,141002,110,12.624475739728506
2025-07-01,Assam,Baksa,781344,73,8.203729602333674
2025-07-01,Assam,Goalpara,783134,176,20.510131011838205
2025-07-01,Assam,Cachar,788802,189,22.063366141193146
2025-07-01,Karnataka,Bengaluru Urban,560093,114,13.102394241068488
2025-07-01,Karnataka,Bengaluru Urban,560010,178,20.749090262508197
2025-07-01,Assam,Lakhimpur,787056,143,16.567303375783354
2025-07-01,Assam,Golaghat,785613,134,15.491986747768395
2025-07-01,Uttar Pradesh,Varanasi,221112,162,18.83741625714827
2025-07-01,West Bengal,24 Paraganas North,700119,261,30.665899165312826
2025-07-01,Nagaland,Dimapur,797115,154,17.881579254468306
2025-07-01,Goa,North Goa,403001,42,4.499861216948813
2025-07-01,Meghalaya,East Khasi Hills,793022,186,21.70492726518816
2025-07-01,Assam,Sivasagar,785697,57,6.2920555969737455
2025-07-01,Assam,Nagaon,782450,236,27.678908531937935
2025-07-01,West Bengal,Darjeeling,734105,49,5.336218594293781
2025-07-01,Delhi,South Delhi,110016,116,13.341353491738479
2025-07-01,Gujarat,Mahesana,384355,205,23.975040146553074
2025-07-01,Gujarat,Dang,394716,186,21.70492726518816
2025-07-01,Gujarat,Bhavnagar,364130,172,20.032212510498223
2025-07-01,Jharkhand,Ranchi,834003,144,16.68678300111835
2025-07-01,West Bengal,24 Paraganas North,743271,61,6.769974098313727
2025-07-01,West Bengal,Darjeeling,734003,286,33.65288979868771
2025-07-01,Uttar Pradesh,Lucknow,226004,297,34.96716567737266
2025-07-01,West Bengal,24 Paraganas North,743262,111,12.743955365063501
